species	common_name	taxon_id	order	family	individual	type	info	file	etag
Noctua fimbriata	broad-bordered yellow underwing	753202	Lepidoptera	Noctuidae	ilNocFimb1	ont.fasta_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/ilNocFimb1.ont.fasta.gz	fccafd7a777c622bd9213e9a7a729db6-1630
Noctua fimbriata	broad-bordered yellow underwing	753202	Lepidoptera	Noctuidae	ilNocFimb1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/pacbio/m64016_191018_132202.bc1016_BAK8B_OA--bc1016_BAK8B_OA.ccs.bam	afcd64e825f2dbc53a39b960e2c9c749-1210
Noctua fimbriata	broad-bordered yellow underwing	753202	Lepidoptera	Noctuidae	ilNocFimb1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/pacbio/m64016_191018_132202.bc1016_BAK8B_OA--bc1016_BAK8B_OA.ccs.bam.pbi	1b5b4cd3330bf988c66922e602aa850a-2
Noctua fimbriata	broad-bordered yellow underwing	753202	Lepidoptera	Noctuidae	ilNocFimb1	pacbio.subreads.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/pacbio/m64016_191018_132202.bc1016_BAK8B_OA--bc1016_BAK8B_OA.subreads.bam	d166075ae9cb0d5d7fb22b5957dc1381-5158
Noctua fimbriata	broad-bordered yellow underwing	753202	Lepidoptera	Noctuidae	ilNocFimb1	pacbio.subreads.index		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/pacbio/m64016_191018_132202.bc1016_BAK8B_OA--bc1016_BAK8B_OA.subreads.bam.pbi	7dbd327476f904130b41f7f0d1d0a06c-22
Noctua pronuba	large yellow underwing	214277	Lepidoptera	Noctuidae	ilNocPron1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Noctua_pronuba/ilNocPron1/genomic_data/10x/32140_5%231.cram	4d5096e24f55ab807906cd174880fd40-431
Noctua pronuba	large yellow underwing	214277	Lepidoptera	Noctuidae	ilNocPron1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Noctua_pronuba/ilNocPron1/genomic_data/10x/32140_5%232.cram	7e9300a5a938b3787824250c5c8a681e-544
Noctua pronuba	large yellow underwing	214277	Lepidoptera	Noctuidae	ilNocPron1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Noctua_pronuba/ilNocPron1/genomic_data/10x/32140_5%233.cram	bb95f37725d194f5374e79af16cdebdb-380
Noctua pronuba	large yellow underwing	214277	Lepidoptera	Noctuidae	ilNocPron1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Noctua_pronuba/ilNocPron1/genomic_data/10x/32140_5%234.cram	13bb45470b6d87b90f35eb440b12bf1f-303
Noctua pronuba	large yellow underwing	214277	Lepidoptera	Noctuidae	ilNocPron1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Noctua_pronuba/ilNocPron1/genomic_data/pacbio/m64089_200315_173655.ccs.bam	c8f159abda6c848b4f43a2729d1715cd-1203
Noctua pronuba	large yellow underwing	214277	Lepidoptera	Noctuidae	ilNocPron1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Noctua_pronuba/ilNocPron1/genomic_data/pacbio/m64089_200315_173655.ccs.bam.pbi	bdd8575eae8c336176db92fbe1da383b-2
Nola cucullatella	short-cloaked moth	987999	Lepidoptera	Nolidae	ilNolCucu1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Nola_cucullatella/ilNolCucu1/genomic_data/10x/32442_7%231.cram	484af41f452c4bc300cbdeafd0900ffc-569
Nola cucullatella	short-cloaked moth	987999	Lepidoptera	Nolidae	ilNolCucu1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Nola_cucullatella/ilNolCucu1/genomic_data/10x/32442_7%232.cram	cebae19784734b7005df141b8f3c2caa-644
Nola cucullatella	short-cloaked moth	987999	Lepidoptera	Nolidae	ilNolCucu1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Nola_cucullatella/ilNolCucu1/genomic_data/10x/32442_7%233.cram	ff509132b53c9485ff0b169d5d5268f5-611
Nola cucullatella	short-cloaked moth	987999	Lepidoptera	Nolidae	ilNolCucu1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Nola_cucullatella/ilNolCucu1/genomic_data/10x/32442_7%234.cram	c3f079d6b1e538384fb79af08837ba9c-481
Notocelia uddmanniana	bramble shoot moth	1594315	Lepidoptera	Tortricidae	ilNotUddm1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Notocelia_uddmanniana/ilNotUddm1/genomic_data/10x/32892_8%231.cram	3aac61f277a2c46e5230b46a9dd929d1-404
Notocelia uddmanniana	bramble shoot moth	1594315	Lepidoptera	Tortricidae	ilNotUddm1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Notocelia_uddmanniana/ilNotUddm1/genomic_data/10x/32892_8%232.cram	8df9a3d3a6b70b1d9c82231a95354cfc-487
Notocelia uddmanniana	bramble shoot moth	1594315	Lepidoptera	Tortricidae	ilNotUddm1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Notocelia_uddmanniana/ilNotUddm1/genomic_data/10x/32892_8%233.cram	0f18e951ed91e9290fe3dd07f9872b87-368
Notocelia uddmanniana	bramble shoot moth	1594315	Lepidoptera	Tortricidae	ilNotUddm1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Notocelia_uddmanniana/ilNotUddm1/genomic_data/10x/32892_8%234.cram	6c88c262d9ea0b1de87aeb65b0e5e984-376
Notocelia uddmanniana	bramble shoot moth	1594315	Lepidoptera	Tortricidae	ilNotUddm1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Notocelia_uddmanniana/ilNotUddm1/genomic_data/pacbio/m64089_191016_110352.bc1001_BAK8A_OA--bc1001_BAK8A_OA.ccs.bam	69a6852040ce1131ecb8ca7e941340fe-1515
Notocelia uddmanniana	bramble shoot moth	1594315	Lepidoptera	Tortricidae	ilNotUddm1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Notocelia_uddmanniana/ilNotUddm1/genomic_data/pacbio/m64089_191016_110352.bc1001_BAK8A_OA--bc1001_BAK8A_OA.ccs.bam.pbi	1100cce32972e04f129284e228f632a3-2
Notodonta dromedarius	iron prominent	753204	Lepidoptera	Notodontidae	ilNotDrom1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Notodonta_dromedarius/ilNotDrom1/genomic_data/10x/32841_5%231.cram	a5aa6c6cb1c4920e44e8c12a21a58043-367
Notodonta dromedarius	iron prominent	753204	Lepidoptera	Notodontidae	ilNotDrom1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Notodonta_dromedarius/ilNotDrom1/genomic_data/10x/32841_5%232.cram	7fa35aec6ccb5f6abc1d143bf50fad8c-434
Notodonta dromedarius	iron prominent	753204	Lepidoptera	Notodontidae	ilNotDrom1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Notodonta_dromedarius/ilNotDrom1/genomic_data/10x/32841_5%233.cram	aa4cffc8707f9393ee948e1fef7908f4-406
Notodonta dromedarius	iron prominent	753204	Lepidoptera	Notodontidae	ilNotDrom1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Notodonta_dromedarius/ilNotDrom1/genomic_data/10x/32841_5%234.cram	f645f3a0279f51534a4c775c9f6bdfa1-291
Notodonta dromedarius	iron prominent	753204	Lepidoptera	Notodontidae	ilNotDrom1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Notodonta_dromedarius/ilNotDrom1/genomic_data/pacbio/m64097_200131_123713.ccs.bam	5a417c82418c99ee3e833dfcab42a1cd-1362
Notodonta dromedarius	iron prominent	753204	Lepidoptera	Notodontidae	ilNotDrom1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Notodonta_dromedarius/ilNotDrom1/genomic_data/pacbio/m64097_200131_123713.ccs.bam.pbi	45026fcefa49adbb0425376cb8ae0b1c-2
Ochlodes sylvanus	large skipper	876063	Lepidoptera	Hesperiidae	ilOchSylv2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Ochlodes_sylvanus/ilOchSylv2/genomic_data/10x/31958_4%231.cram	e63fdf8fde2840cd2a4c2940490aa4f9-235
Ochlodes sylvanus	large skipper	876063	Lepidoptera	Hesperiidae	ilOchSylv2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Ochlodes_sylvanus/ilOchSylv2/genomic_data/10x/31958_4%232.cram	d751765f9fdf61ed1cb1bbd1c92734a6-339
Ochlodes sylvanus	large skipper	876063	Lepidoptera	Hesperiidae	ilOchSylv2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Ochlodes_sylvanus/ilOchSylv2/genomic_data/10x/31958_4%233.cram	8234dc4b2cfaba4f39d71a14784be612-290
Ochlodes sylvanus	large skipper	876063	Lepidoptera	Hesperiidae	ilOchSylv2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Ochlodes_sylvanus/ilOchSylv2/genomic_data/10x/31958_4%234.cram	987d0121aaecde0269a1b35a90416e8e-399
Ochlodes sylvanus	large skipper	876063	Lepidoptera	Hesperiidae	ilOchSylv3	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Ochlodes_sylvanus/ilOchSylv3/genomic_data/10x/33610_6%235.cram	1e4dc04f3adbce2f59784099d727ff20-366
Ochlodes sylvanus	large skipper	876063	Lepidoptera	Hesperiidae	ilOchSylv3	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Ochlodes_sylvanus/ilOchSylv3/genomic_data/10x/33610_6%236.cram	f1e135ac8273bc00e23644707828b491-510
Ochlodes sylvanus	large skipper	876063	Lepidoptera	Hesperiidae	ilOchSylv3	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Ochlodes_sylvanus/ilOchSylv3/genomic_data/10x/33610_6%237.cram	708ef53ca95d63fdb659016f71e87d5f-336
Ochlodes sylvanus	large skipper	876063	Lepidoptera	Hesperiidae	ilOchSylv3	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Ochlodes_sylvanus/ilOchSylv3/genomic_data/10x/33610_6%238.cram	a6b46dc4c56bbd0c92e73f7168a66a94-398
Opisthograptis luteolata	brimstone moth	934882	Lepidoptera	Geometridae	ilOpiLute1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opisthograptis_luteolata/ilOpiLute1/genomic_data/10x/32140_5%235.cram	9645aebb3bb456a83997f8bc90acd134-367
Opisthograptis luteolata	brimstone moth	934882	Lepidoptera	Geometridae	ilOpiLute1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opisthograptis_luteolata/ilOpiLute1/genomic_data/10x/32140_5%236.cram	2224536d6f405124c4f8a9150c8ade02-393
Opisthograptis luteolata	brimstone moth	934882	Lepidoptera	Geometridae	ilOpiLute1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opisthograptis_luteolata/ilOpiLute1/genomic_data/10x/32140_5%237.cram	9eb687d3aa01771ccb66f80cd23c7bd6-296
Opisthograptis luteolata	brimstone moth	934882	Lepidoptera	Geometridae	ilOpiLute1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opisthograptis_luteolata/ilOpiLute1/genomic_data/10x/32140_5%238.cram	45dd0b52e807893ea36e93b6473ad803-453
Opostega salaciella	sorrel bent-wing	753213	Lepidoptera	Opostegidae	ilOpoSala1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opostega_salaciella/ilOpoSala1/genomic_data/10x/32140_8%235.cram	bce9e3777c5ec8ed5dfcc73f97fb5d64-469
Opostega salaciella	sorrel bent-wing	753213	Lepidoptera	Opostegidae	ilOpoSala1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opostega_salaciella/ilOpoSala1/genomic_data/10x/32140_8%236.cram	cc984eee66e091b02dddb7f1c7896a61-340
Opostega salaciella	sorrel bent-wing	753213	Lepidoptera	Opostegidae	ilOpoSala1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opostega_salaciella/ilOpoSala1/genomic_data/10x/32140_8%237.cram	945aef13d503ea88442d9d14c2426d22-291
Opostega salaciella	sorrel bent-wing	753213	Lepidoptera	Opostegidae	ilOpoSala1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opostega_salaciella/ilOpoSala1/genomic_data/10x/32140_8%238.cram	f3ffd3312b6439f0926cb3c69878b987-319
Opostega salaciella	sorrel bent-wing	753213	Lepidoptera	Opostegidae	ilOpoSala2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opostega_salaciella/ilOpoSala2/genomic_data/10x/32442_7%235.cram	8a174252ad75835c2c9671fa39c975d8-203
Opostega salaciella	sorrel bent-wing	753213	Lepidoptera	Opostegidae	ilOpoSala2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opostega_salaciella/ilOpoSala2/genomic_data/10x/32442_7%236.cram	90a8485345cc39ecab6ec4f5ae548078-322
Opostega salaciella	sorrel bent-wing	753213	Lepidoptera	Opostegidae	ilOpoSala2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opostega_salaciella/ilOpoSala2/genomic_data/10x/32442_7%237.cram	efca546b3328d282054597960cb0170c-272
Opostega salaciella	sorrel bent-wing	753213	Lepidoptera	Opostegidae	ilOpoSala2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Opostega_salaciella/ilOpoSala2/genomic_data/10x/32442_7%238.cram	e0ee7819a1b272136869c60143e12ceb-312
Panorpa germanica	German scorpionfly	50603	Mecoptera	Panorpidae	ijPanGerm1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Panorpa_germanica/ijPanGerm1/genomic_data/10x/33635_8%231.cram	f271ac767bc40cf8eff662515f7652b0-703
Panorpa germanica	German scorpionfly	50603	Mecoptera	Panorpidae	ijPanGerm1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Panorpa_germanica/ijPanGerm1/genomic_data/10x/33635_8%232.cram	16351b6932c386d0461c848492bf7857-736
Panorpa germanica	German scorpionfly	50603	Mecoptera	Panorpidae	ijPanGerm1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Panorpa_germanica/ijPanGerm1/genomic_data/10x/33635_8%233.cram	be7b15f6a33ddfc1953f623de356600e-907
Panorpa germanica	German scorpionfly	50603	Mecoptera	Panorpidae	ijPanGerm1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Panorpa_germanica/ijPanGerm1/genomic_data/10x/33635_8%234.cram	70ee11981f4f68029a04bc7dd7bf2589-995
Papilio machaon	swallowtail	76193	Lepidoptera	Papilionidae	ilPapMach1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Papilio_machaon/ilPapMach1/genomic_data/10x/32820_6%235.cram	f9b823de734f945b936533eea659b46b-391
Papilio machaon	swallowtail	76193	Lepidoptera	Papilionidae	ilPapMach1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Papilio_machaon/ilPapMach1/genomic_data/10x/32820_6%236.cram	5a200cc4a158f9b8dba577b69c0019a8-238
Papilio machaon	swallowtail	76193	Lepidoptera	Papilionidae	ilPapMach1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Papilio_machaon/ilPapMach1/genomic_data/10x/32820_6%237.cram	5823f91c3657037f3ff010cc1fffad60-564
Papilio machaon	swallowtail	76193	Lepidoptera	Papilionidae	ilPapMach1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Papilio_machaon/ilPapMach1/genomic_data/10x/32820_6%238.cram	23000740c7ed408de06528bc183be573-408
Papilio machaon	swallowtail	76193	Lepidoptera	Papilionidae	ilPapMach1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Papilio_machaon/ilPapMach1/genomic_data/pacbio/m64094_191207_175025.ccs.bam	a33049eeffa179149a5ee0b33203d1d7-1360
Papilio machaon	swallowtail	76193	Lepidoptera	Papilionidae	ilPapMach1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Papilio_machaon/ilPapMach1/genomic_data/pacbio/m64094_191207_175025.ccs.bam.pbi	a05ca93583543222ea70cc962bdccc44-2
Parapoynx stratiotata	ringed china-mark	1594321	Lepidoptera	Crambidae	ilParStra1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Parapoynx_stratiotata/ilParStra1/genomic_data/10x/32892_7%235.cram	7a0668bf29883f3a4c3a67ecb53e828e-420
Parapoynx stratiotata	ringed china-mark	1594321	Lepidoptera	Crambidae	ilParStra1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Parapoynx_stratiotata/ilParStra1/genomic_data/10x/32892_7%236.cram	31fa32dbc6501ac3a4b1e437b95a2c5f-520
Parapoynx stratiotata	ringed china-mark	1594321	Lepidoptera	Crambidae	ilParStra1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Parapoynx_stratiotata/ilParStra1/genomic_data/10x/32892_7%237.cram	227031ad74cfa3bb7605cbd0966affa8-453
Parapoynx stratiotata	ringed china-mark	1594321	Lepidoptera	Crambidae	ilParStra1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Parapoynx_stratiotata/ilParStra1/genomic_data/10x/32892_7%238.cram	6ed103928bb33e632befb52b2b6dc02f-473
Parapoynx stratiotata	ringed china-mark	1594321	Lepidoptera	Crambidae	ilParStra1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Parapoynx_stratiotata/ilParStra1/genomic_data/pacbio/m64089_191020_002935.bc1020_BAK8B_OA--bc1020_BAK8B_OA.ccs.bam	ff114430d0c5d0e57982728d220fb29f-1339
Parapoynx stratiotata	ringed china-mark	1594321	Lepidoptera	Crambidae	ilParStra1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Parapoynx_stratiotata/ilParStra1/genomic_data/pacbio/m64089_191020_002935.bc1020_BAK8B_OA--bc1020_BAK8B_OA.ccs.bam.pbi	9c221b12ed6d688a58ed250b00950538-2
Pararge aegeria tircis	speckled wood	348721	Lepidoptera	Nymphalidae	ilParAegt1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Pararge_aegeria_tircis/ilParAegt1/genomic_data/10x/30996_6%235.cram	98c32a1e61b752866ed5327d5f67d6ce-381
Pararge aegeria tircis	speckled wood	348721	Lepidoptera	Nymphalidae	ilParAegt1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Pararge_aegeria_tircis/ilParAegt1/genomic_data/10x/30996_6%236.cram	e4ecd635746b312624df232a4d167460-358
Pararge aegeria tircis	speckled wood	348721	Lepidoptera	Nymphalidae	ilParAegt1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Pararge_aegeria_tircis/ilParAegt1/genomic_data/10x/30996_6%237.cram	cbf9164a261b7e4eb3a7d60836be4c6b-441
Pararge aegeria tircis	speckled wood	348721	Lepidoptera	Nymphalidae	ilParAegt1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Pararge_aegeria_tircis/ilParAegt1/genomic_data/10x/30996_6%238.cram	33b5738b750292b4e6e9e9a4645046a7-468
Pararge aegeria tircis	speckled wood	348721	Lepidoptera	Nymphalidae	ilParAegt1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Pararge_aegeria_tircis/ilParAegt1/genomic_data/pacbio/m64016_191209_193913.ccs.bam	c29ec1381df744bc9bf4aa41e4617a3f-52
Pararge aegeria tircis	speckled wood	348721	Lepidoptera	Nymphalidae	ilParAegt1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Pararge_aegeria_tircis/ilParAegt1/genomic_data/pacbio/m64016_191209_193913.ccs.bam.pbi	9639d13878407acf4db8e966040ca54d
Pararge aegeria tircis	speckled wood	348721	Lepidoptera	Nymphalidae	ilParAegt1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Pararge_aegeria_tircis/ilParAegt1/genomic_data/pacbio/m64094_200220_160052.ccs.bam	7f0ec6712e219b5af2c40ff303b2224c-874
Pararge aegeria tircis	speckled wood	348721	Lepidoptera	Nymphalidae	ilParAegt1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Pararge_aegeria_tircis/ilParAegt1/genomic_data/pacbio/m64094_200220_160052.ccs.bam.pbi	b95b31896026cee9dfb4fc974330ae86-2
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/10x/31782_5%235.cram	97d52d875b6b3014bb0827c771a557b4-446
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/10x/31782_5%236.cram	ff6c41db2749de165ac6246d709dfae3-394
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/10x/31782_5%237.cram	489c4442a46b6efd62787bd59ae1bbc2-320
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/10x/31782_5%238.cram	96b60bf8954c60f7f7f8744db8aef1f9-439
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/10x/32820_7%2317.cram	b14af7d4267a204f962c3b44dcf2f923-139
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/10x/32820_7%2318.cram	6873a86fcde78327c3c7550735e1e5fb-124
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/10x/32820_7%2319.cram	2b4a0249b20d8274a25374a9dbf80c0b-99
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/10x/32820_7%2320.cram	97ec67201ccda4aaee2b938e990d9f23-137
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/pacbio/m64016_191021_113946.bc1017_BAK8B_OA--bc1017_BAK8B_OA.ccs.bam	f3ed53a0f2609acacaa02623e4e46816-1052
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/pacbio/m64016_191021_113946.bc1017_BAK8B_OA--bc1017_BAK8B_OA.ccs.bam.pbi	0aac54e7f8c4f75edbb889d47c9e2923-2
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/pacbio/m64089_191206_172441.ccs.bam	e6b668ecf986b334835657b09f3e6db7-2123
Phalera bucephala	buff-tip	753216	Lepidoptera	Notodontidae	ilPhaBuce1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Phalera_bucephala/ilPhaBuce1/genomic_data/pacbio/m64089_191206_172441.ccs.bam.pbi	6e8134ece921118c86fd96e7ab9961f4-3
Phlogophora meticulosa	angle shades	875884	Lepidoptera	Noctuidae	ilPhlMeti2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phlogophora_meticulosa/ilPhlMeti2/genomic_data/10x/32841_5%235.cram	7b885c4befc64db7fd0e0de12da5a5e8-338
Phlogophora meticulosa	angle shades	875884	Lepidoptera	Noctuidae	ilPhlMeti2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phlogophora_meticulosa/ilPhlMeti2/genomic_data/10x/32841_5%236.cram	79bca76ee66d4aa161a6cf6caf4ce0aa-375
Phlogophora meticulosa	angle shades	875884	Lepidoptera	Noctuidae	ilPhlMeti2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phlogophora_meticulosa/ilPhlMeti2/genomic_data/10x/32841_5%237.cram	ba6edaf442d0e3ec806260b779015edb-500
Phlogophora meticulosa	angle shades	875884	Lepidoptera	Noctuidae	ilPhlMeti2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Phlogophora_meticulosa/ilPhlMeti2/genomic_data/10x/32841_5%238.cram	6b8a84969535997a4754ede62e6e8592-355
Phlogophora meticulosa	angle shades	875884	Lepidoptera	Noctuidae	ilPhlMeti2	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Phlogophora_meticulosa/ilPhlMeti2/genomic_data/pacbio/m64097_200201_125016.ccs.bam	56aeb84b4a3a32caaed0f92f677f87d8-1250
Phlogophora meticulosa	angle shades	875884	Lepidoptera	Noctuidae	ilPhlMeti2	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Phlogophora_meticulosa/ilPhlMeti2/genomic_data/pacbio/m64097_200201_125016.ccs.bam.pbi	ae10aeefd9078599963329496cf6cd3b-2
Pholcus phalangioides	long-bodied cellar spider	6932	Chelicerata	Pholcidae	qqPhoPhal2	10x.ucram		https://darwin.cog.sanger.ac.uk/arthropods/Pholcus_phalangioides/qqPhoPhal2/genomic_data/10x/32386_6%231.cram	aa9396c4afc9f78ed262c9b25f2e1b68-751
Pholcus phalangioides	long-bodied cellar spider	6932	Chelicerata	Pholcidae	qqPhoPhal2	10x.ucram		https://darwin.cog.sanger.ac.uk/arthropods/Pholcus_phalangioides/qqPhoPhal2/genomic_data/10x/32386_6%232.cram	f2552edfb4e4c4490d758967e938af76-879
Pholcus phalangioides	long-bodied cellar spider	6932	Chelicerata	Pholcidae	qqPhoPhal2	10x.ucram		https://darwin.cog.sanger.ac.uk/arthropods/Pholcus_phalangioides/qqPhoPhal2/genomic_data/10x/32386_6%233.cram	303c9453c9c29c6a704f9e4d6c7f74f5-919
Pholcus phalangioides	long-bodied cellar spider	6932	Chelicerata	Pholcidae	qqPhoPhal2	10x.ucram		https://darwin.cog.sanger.ac.uk/arthropods/Pholcus_phalangioides/qqPhoPhal2/genomic_data/10x/32386_6%234.cram	f0cddf493f2b7c51b4ed2a04754e0ef8-868
Pieris brassicae brassicae	large white	596636	Lepidoptera	Pieridae	ilPieBrab1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Pieris_brassicae_brassicae/ilPieBrab1/genomic_data/10x/32955_5%231.cram	e59dee2f7e3fefb31f970324bf49cc7d-484
Pieris brassicae brassicae	large white	596636	Lepidoptera	Pieridae	ilPieBrab1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Pieris_brassicae_brassicae/ilPieBrab1/genomic_data/10x/32955_5%232.cram	ba71926982cd49593b20fa944effd8ab-477
